Date,Open-amzn,High-amzn,Low-amzn,Close-amzn,Adj Close-amzn,Volume-amzn,SMA-7,SMA-21,SMA-90,Change,% Change,Gain,Loss,Average Gain,Average Loss,RS,RSI-14 Day,TR,DM+1,DM-1,TR-14,DM+1-14,DM-1+14,dl+1-14,dl-1-14,dl14diff,dl14sum,DX,ADX
4/8/19,1833.22998,1850.199951,1825.109985,1849.859985,1849.859985,3752800,1819.374267,1769.10333,1652.578,12.579956,0.684705423,12.579956,0,11.94890445,4.857455474,2.459910238,71.09751608,25.089966,11.619995,0,423.120119,136.199829,72.880004,32.18940033,17.22442416,14.96497618,49.41382449,30.28499884,38.77380483
4/9/19,1845.48999,1853.089966,1831.780029,1835.839966,1835.839966,3714400,1827.244262,1776.970947,1655.404888,-14.020019,-0.757896225,0,14.020019,11.09541128,5.511924298,2.012983248,66.81030336,21.309937,2.890015,0,406.780032,123.749878,72.880004,30.42181726,17.91631798,12.50549929,48.33813524,25.87087653,37.82293338
4/10/19,1841,1848,1828.810059,1847.329956,1847.329956,2964000,1831.97855,1785.267613,1657.28911,11.48999,0.625871003,11.48999,0,11.12359547,5.118215419,2.173334758,68.48740911,19.189941,0,2.96997,389.500002,99.499878,75.849974,25.54553979,19.47367744,6.071862356,45.01921723,13.48726773,35.96494108
4/11/19,1848.699951,1849.949951,1840.310059,1844.069946,1844.069946,2654800,1836.277117,1792.565703,1659.183554,-3.26001,-0.176471452,0,3.26001,10.32905294,4.985486461,2.071824489,67.44605678,9.639892,1.949951,0,342.989869,101.449829,51.67993,29.57808325,15.06748003,14.51060323,44.64556328,32.50178105,36.66407396
4/12/19,1848.400024,1851.5,1841.300049,1843.060059,1843.060059,3114400,1839.471418,1800.034278,1660.882332,-1.009887,-0.054764029,0,1.009887,9.591263442,4.701515071,2.040036732,67.10566062,10.199951,1.550049,0,318.009766,102.999878,36.069945,32.38890406,11.34240167,21.04650239,43.73130572,48.12685567,38.87790222
4/15/19,1842,1846.849976,1818.900024,1844.869995,1844.869995,3724400,1843.187134,1806.344279,1661.687999,1.809936,0.098202768,1.809936,0,9.035454339,4.365692566,2.069649707,67.422993,27.949952,0,22.400025,313.549683,79.909912,58.46997,25.48556619,18.64775287,6.837813324,44.13331906,15.49353973,37.86349233
4/16/19,1851.349976,1869.77002,1848,1863.040039,1863.040039,3044600,1846.867135,1812.100946,1663.850666,18.170044,0.984895632,18.170044,0,9.687925029,4.053857382,2.389804109,70.49977026,24.900025,22.920044,0,296.629762,102.829956,30.790039,34.66609531,10.37995607,24.28613923,45.04605138,53.91402462,39.02166056
4/17/19,1872.98999,1876.469971,1860.439941,1864.819946,1864.819946,2893500,1849.004272,1817.004278,1665.690999,1.779907,0.095537775,1.779907,0,9.123066598,3.764296141,2.423578342,70.79079547,16.03003,6.699951,0,288.199709,109.529907,30.790039,38.00486384,10.68357741,27.32128643,48.68844125,56.11452274,39.19212753
4/18/19,1868.790039,1870.819946,1859.47998,1861.689941,1861.689941,2749900,1852.697126,1820.071894,1668.274999,-3.130005,-0.167844891,0,3.130005,8.471418984,3.718989631,2.277881851,69.49249407,11.339966,0,0.959961,280.099734,94.599976,31.75,33.77367577,11.33524818,22.43842759,45.10892395,49.74276845,39.3530624
4/22/19,1855.400024,1888.420044,1845.640015,1887.310059,1887.310059,3373800,1858.408569,1823.312372,1671.011443,25.620118,1.376175347,25.620118,0,9.696326057,3.453347514,2.807804896,73.73815026,42.780029,17.600098,0,287.959719,89.390015,31.75,31.0425414,11.02584768,20.01669372,42.06838909,47.58131737,39.2079076
4/23/19,1891.199951,1929.26001,1889.579956,1923.77002,1923.77002,4640400,1869.794294,1830.883801,1674.128444,36.459961,1.931847967,36.459961,0,11.60801427,3.206679835,3.619948004,78.35473475,41.949951,40.839966,0,315.029665,125.900025,31.75,39.96449826,10.07841595,29.88608232,50.04291421,59.72090712,40.08990507
4/24/19,1925,1929.689941,1898.160034,1901.75,1901.75,3675800,1878.178571,1836.954753,1676.775221,-22.02002,-1.144628504,0,22.02002,10.77887039,4.550489846,2.36872749,70.31520053,31.529907,0.429931,0,326.179567,116.329956,31.75,35.66439096,9.733902185,25.93048877,45.39829314,57.11776143,40.67221156
4/25/19,1917,1922.449951,1900.310059,1902.25,1902.25,6099100,1886.375715,1842.597133,1679.484888,0.5,0.026291574,0.5,0,10.04466536,4.225454857,2.377179665,70.38949363,22.139892,0,0,323.76941,116.329956,26.329956,35.92987861,8.13231738,27.79756123,44.06219599,63.08709906,42.15092999
4/26/19,1929,1951,1898,1950.630005,1950.630005,8432600,1898.888567,1851.403326,1683.470665,48.380005,2.543304245,48.380005,0,12.78290391,3.923636653,3.257922442,76.5143679,53,28.550049,0,357.049439,135.050049,26.329956,37.82390735,7.374316586,30.44959076,45.19822394,67.36899841,44.3151942
4/29/19,1949,1956.339966,1934.089966,1938.430054,1938.430054,4021300,1909.404297,1859.260946,1688.109777,-12.199951,-0.625436447,0,12.199951,11.86983934,4.514801964,2.629094131,72.44491424,22.25,5.339966,0,354.209473,128.77002,26.329956,36.35419993,7.433442075,28.92075786,43.78764201,66.04776264,46.86967733
4/30/19,1930.099976,1935.709961,1906.949951,1926.52002,1926.52002,3506000,1918.665737,1866.202375,1692.276888,-11.910034,-0.614416495,0,11.910034,11.02199368,5.043032824,2.185588328,68.60862431,31.480103,0,27.140015,364.379639,125.880005,53.469971,34.54638831,14.67424776,19.87214055,49.22063606,40.37359559,47.90558583
5/1/19,1933.089966,1943.640015,1910.550049,1911.52002,1911.52002,3117000,1922.124303,1870.837141,1696.904,-15,-0.778605976,0,15,10.23470841,5.754244765,1.778636265,64.01112255,33.089966,7.930054,0,378.279664,133.810059,50.500001,35.37331549,13.34991167,22.02340383,48.72322716,45.20103677,50.17085505
5/2/19,1913.329956,1921.550049,1881.869995,1900.819946,1900.819946,3962900,1918.845721,1874.972377,1701.792778,-10.700074,-0.559767823,0,10.700074,9.503657813,6.107518282,1.55605884,60.87726995,39.680054,0,28.680054,408.319826,131.860108,79.180055,32.29333958,19.39167534,12.90166425,51.68501492,24.96209833,49.63230628
5/3/19,1949,1964.400024,1936,1962.459961,1962.459961,6381600,1927.518572,1881.722854,1708.292889,61.640015,3.242811879,61.640015,0,13.22768333,5.671266976,2.332403567,69.99162977,63.580078,42.849975,0,461.699953,173.160034,79.180055,37.50488448,17.14967794,20.35520653,54.65456242,37.2433803,48.85491518
5/6/19,1917.97998,1959,1910.5,1950.550049,1950.550049,5417800,1934.418579,1887.993809,1715.032779,-11.909912,-0.606886879,0,11.909912,12.2828488,6.116884477,2.008023668,66.75558072,51.959961,0,25.5,485.709962,173.160034,82.28003,35.65091259,16.94015697,18.71075562,52.59106957,35.57781915,50.28950657
5/7/19,1939.98999,1949.099976,1903.380005,1921,1921,5902100,1930.185721,1891.980475,1720.033889,-29.550049,-1.514959794,0,29.550049,11.40550246,7.790681943,1.463992824,59.41546622,47.170044,0,7.119995,507.979981,150.23999,89.400025,29.5759667,17.59912366,11.97684304,47.17509035,25.38806593,48.25193809
5/8/19,1918.869995,1935.369995,1910,1917.77002,1917.77002,4078600,1927.234288,1895.214286,1725.102001,-3.22998,-0.168140552,0,3.22998,10.59082371,7.464917519,1.418746247,58.6562666,25.369995,0,0,517.319946,143.540039,89.400025,27.74685958,17.28137987,10.46547971,45.02823945,23.2420362,45.90390334
5/9/19,1900,1909.400024,1876,1899.869995,1899.869995,5308300,1923.427142,1898.263335,1729.789223,-17.900025,-0.933377038,0,17.900025,9.834336304,8.210282339,1.197807322,54.50010609,41.77002,0,34,547.75,143.540039,122.440064,26.20539279,22.35327503,3.852117754,48.55866782,7.932914817,42.91748522
5/10/19,1898,1903.790039,1856,1889.97998,1889.97998,5718000,1920.349993,1900.294288,1734.100445,-9.890015,-0.520562724,0,9.890015,9.131883711,8.330263243,1.096229908,52.29530902,47.790039,0,20,552.76001,125.939941,142.440064,22.78383724,25.76888006,2.985042822,48.5527173,6.148044822,39.95796575
5/13/19,1836.560059,1846.540039,1818,1822.680054,1822.680054,5783400,1909.187151,1899.275722,1737.251001,-67.299926,-3.560880364,0,67.299926,8.479606303,12.54238201,0.676076227,40.33684244,71.97998,0,38,582.790039,85.099975,180.440064,14.60216704,30.96141868,16.35925164,45.56358572,35.90422347,38.25677407
5/14/19,1839.5,1852.439941,1815.75,1840.119995,1840.119995,4629100,1891.710013,1899.135719,1741.027001,17.439941,0.95682953,17.439941,0,9.11963021,11.64649758,0.783036286,43.91589179,36.689941,5.899902,0,587.950073,90.569946,180.440064,15.40436002,30.68969157,15.28533155,46.09405159,33.16118028,36.5455897
5/15/19,1827.949951,1874.430054,1823,1871.150024,1871.150024,4692600,1880.367153,1900.387149,1744.313223,31.030029,1.686304648,31.030029,0,10.6846587,10.8146049,0.987984193,49.69778918,51.430054,21.990113,0,617.240235,112.560059,180.440064,18.23602102,29.23336065,10.99733963,47.46938167,23.16722748,33.6941703
5/16/19,1885.939941,1917.51001,1882.290039,1907.569946,1907.569946,4707800,1878.448573,1902.507621,1747.402778,36.419922,1.946392407,36.419922,0,12.52289179,10.04213312,1.247035031,55.49691099,46.359986,43.079956,0,610.600221,127.089966,180.440064,20.81394039,29.55126084,8.737320454,50.36520123,17.34793119,30.12123693
5/17/19,1893.050049,1910.530029,1867.329956,1869,1869,4736600,1871.481428,1902.706671,1749.763001,-38.569946,-2.021941375,0,38.569946,11.62839952,12.07983404,0.962629079,49.04793725,43.200073,0,14.960083,631.550294,121.75,195.400147,19.27795793,30.93976028,11.66180235,50.21771821,23.22248553,27.06228856
5/20/19,1852.689941,1867.780029,1835.540039,1858.969971,1858.969971,3798200,1865.638567,1902.577149,1751.980222,-10.030029,-0.536652167,0,10.030029,10.79779955,11.93341939,0.904837012,47.50207007,33.459961,0,31.789917,633.530152,121.75,200.050049,19.21771199,31.57703676,12.35932477,50.79474876,24.33189468,25.91645278
5/21/19,1874.790039,1879,1846,1857.52002,1857.52002,4005100,1861.00143,1901.158575,1754.216889,-1.449951,-0.077997548,0,1.449951,10.02652816,11.18460022,0.896458341,47.27013093,33,11.219971,0,633.440186,125.039917,200.050049,19.73981439,31.58152157,11.84170718,51.32133597,23.0736534,24.3359254
5/22/19,1851.780029,1871.48999,1851,1859.680054,1859.680054,2936600,1866.287144,1898.106672,1756.651556,2.160034,0.116285907,2.160034,0,9.464635716,10.38570021,0.911314165,47.67997757,20.48999,0,0,614.250122,125.039917,171.369995,20.3565148,27.89905754,7.542542743,48.25557234,15.6304078,23.66937607
5/23/19,1836.589966,1844,1804.199951,1815.47998,1815.47998,4424300,1862.767142,1893.998576,1758.854556,-44.200074,-2.3767569,0,44.200074,8.788590308,12.80101262,0.686554304,40.70751249,55.480103,0,46.800049,606.150147,82.189942,218.170044,13.55933714,35.9927396,22.43340246,49.55207674,45.27237593,24.24287576
5/24/19,1835.890015,1841.76001,1817.849976,1823.280029,1823.280029,3369700,1855.928571,1890.238101,1760.507,7.800049,0.429641146,7.800049,0,8.717980214,11.88665458,0.73342589,42.31077281,26.28003,0,0,580.470216,82.189942,192.670044,14.15920055,33.19206373,19.03286318,47.35126427,40.19504753,24.57267779
5/28/19,1832.75,1849.27002,1827.349976,1836.430054,1836.430054,3200000,1845.76573,1884.800008,1762.203111,13.150025,0.721229037,13.150025,0,9.034554842,11.03760782,0.818524719,45.0103708,25.989991,7.51001,0,559.290163,89.699952,185.550049,16.03817802,33.17599008,17.13781206,49.2141681,34.8229234,25.24659618
5/29/19,1823.119995,1830,1807.530029,1819.189941,1819.189941,4279000,1838.650007,1879.121908,1763.602778,-17.240113,-0.938784081,0,17.240113,8.389229496,11.48064391,0.730728134,42.22085026,28.900025,0,19.819947,562.820193,89.699952,205.369996,15.93758595,36.48945055,20.5518646,52.4270365,39.20088941,26.38651427
5/30/19,1825.48999,1829.469971,1807.829956,1816.319946,1816.319946,3146900,1832.557146,1873.874285,1764.937444,-2.869995,-0.157762251,0,2.869995,7.789998818,10.86559755,0.716941593,41.75690052,21.640015,0,0,542.690188,89.699952,171.369996,16.52875876,31.57786888,15.04911012,48.10662764,31.2828208,28.05436469
5/31/19,1790.01001,1795.589966,1772.699951,1775.069946,1775.069946,4618800,1820.778564,1867.376662,1766.525221,-41.25,-2.271075649,0,41.25,7.233570331,13.03591202,0.554895609,35.68700082,43.619995,0,35.130005,538.520144,89.699952,186.500001,16.65674961,34.63194517,17.97519556,51.28869478,35.04709105,30.11858228
6/3/19,1760.01001,1766.290039,1672,1692.689941,1692.689941,9098700,1796.922834,1857.46571,1767.110442,-82.380005,-4.64094416,0,82.380005,6.716886736,17.98906151,0.373387279,27.18732618,103.069946,0,100.699951,569.61011,89.699952,249.199952,15.74760532,43.74921506,28.00160973,59.49682038,47.06404402,30.91571232
6/4/19,1699.23999,1730.819946,1680.890015,1729.560059,1729.560059,5679100,1784.648559,1846.375238,1767.939665,36.870118,2.178196792,36.870118,0,8.870688969,16.70412855,0.531047695,34.68524834,49.929931,0,0,582.8501,83.80005,249.199952,14.37763329,42.75541035,28.37777706,57.13304364,49.66963994,32.09488801
6/5/19,1749.599976,1752,1715.25,1738.5,1738.5,4239800,1772.537127,1836.277617,1768.694443,8.939941,0.516891041,8.939941,0,8.875635543,15.51097651,0.572216426,36.39552523,36.75,21.180054,0,568.170046,82.989991,249.199952,14.60654105,43.86010029,29.25355924,58.46664134,50.03461559,34.01398716
6/6/19,1737.709961,1760,1726.130005,1754.359985,1754.359985,3689300,1760.812831,1828.342378,1769.988554,15.859985,0.912279839,15.859985,0,9.374517647,14.40304962,0.650870329,39.42589056,33.869995,8,0,555.680055,47.910035,249.199952,8.621874147,44.84594143,36.22406728,53.46781558,67.74929346,37.61408447
6/7/19,1763.699951,1806.25,1759.48999,1804.030029,1804.030029,4808200,1758.647129,1822.926188,1772.323554,49.670044,2.831234434,49.670044,0,12.25276953,13.37426036,0.916145581,47.81189854,51.890015,46.25,0,564.369997,94.160035,234.239869,16.68409651,41.50466365,24.82056714,58.18876017,42.65526034,39.00213981
6/10/19,1822,1884.869995,1818,1860.630005,1860.630005,5371000,1764.977138,1821.057617,1774.436887,56.599976,3.137418729,56.599976,0,15.42042713,12.41895605,1.241684653,55.39069251,80.839966,78.619995,0,611.750002,172.78003,202.449952,28.24356836,33.09357603,4.850007667,61.33714438,7.907129873,37.82894232
6/11/19,1883.25,1893.699951,1858,1863.699951,1863.699951,4042700,1777.638567,1819.806187,1776.047664,3.069946,0.164994974,3.069946,0,14.53824991,11.53188776,1.260699915,55.76591154,35.699951,8.829956,0,614.449953,170.390015,202.449952,27.73049525,32.94815973,5.217664489,60.67865498,8.598846647,36.79502756
6/12/19,1853.97998,1865,1844.380005,1855.319946,1855.319946,2678300,1800.871425,1821.360468,1778.593108,-8.380005,-0.449643463,0,8.380005,13.49980349,11.30675327,1.193959323,54.42030354,20.619995,0,13.619995,614.579958,170.390015,216.069947,27.72462928,35.15733701,7.432707723,62.88196629,11.82009432,36.52286231
6/13/19,1866.719971,1883.089966,1862.219971,1870.300049,1870.300049,2795800,1820.977138,1822.797613,1781.226331,14.980103,0.807413462,14.980103,0,13.60553917,10.49912804,1.295873249,56.4435885,27.77002,18.089966,0,586.869875,188.479981,169.269898,32.11614517,28.842833,3.273312163,60.95897817,5.369696575,33.67267092
6/14/19,1864,1876,1859,1869.670044,1869.670044,2851200,1839.715716,1822.727138,1783.569219,-0.630005,-0.033684702,0,0.630005,12.63371494,9.794190681,1.289919234,56.33033755,17,0,3.219971,577.589845,188.479981,172.489869,32.63214938,29.86372951,2.768419864,62.49587889,4.429763871,31.11800781
6/17/19,1876.5,1895.689941,1875.449951,1886.030029,1886.030029,2634300,1858.525722,1821.701428,1786.299997,16.359985,0.875019903,16.359985,0,12.89987709,9.094605632,1.418409727,58.65051364,26.019897,19.689941,0,577.619751,200.659912,172.489869,34.73910157,29.86218333,4.876918241,64.6012849,7.549258886,29.16988891
6/18/19,1901.349976,1921.670044,1899.790039,1901.369995,1901.369995,3895700,1872.431431,1823.242856,1789.488886,15.339966,0.813346859,15.339966,0,13.07416915,8.444990944,1.548156681,60.75594537,35.640015,25.980103,0,584.359741,226.640015,152.669922,38.7843308,26.12601644,12.65831436,64.91034724,19.5012273,27.76277019
6/19/19,1907.839966,1919.579956,1892.469971,1908.790039,1908.790039,2895300,1879.311436,1825.61524,1793.050776,7.420044,0.390247244,7.420044,0,12.67030307,7.841777305,1.615743801,61.76995623,27.109985,0,7.320068,589.829711,226.640015,159.98999,38.4246522,27.12477636,11.29987584,65.54942855,17.23870991,26.75961941
6/20/19,1933.329956,1935.199951,1905.800049,1918.189941,1918.189941,3217200,1887.09572,1828.504284,1796.68622,9.399902,0.492453429,9.399902,0,12.43670299,7.281650355,1.707951136,63.07171179,29.399902,15.619995,0,575.609618,242.26001,124.859985,42.08755421,21.69178226,20.39577195,63.77933647,31.97865183,26.54044518
6/21/19,1916.099976,1925.949951,1907.579956,1911.300049,1911.300049,3933600,1895.092878,1830.962379,1799.722776,-6.889892,-0.359187161,0,6.889892,11.54836707,7.253667615,1.592072821,61.42083696,18.369995,0,0,490.909667,242.26001,24.160034,49.34920338,4.921482632,44.42772075,54.27068602,81.86320095,29.02609925
6/24/19,1912.660034,1916.859985,1901.300049,1913.900024,1913.900024,2283000,1901.321446,1835.649048,1802.766109,2.599975,0.136031755,2.599975,0,10.9091962,6.7355485,1.619644815,61.82688606,15.559936,0,6.279907,456.539672,242.26001,30.439941,53.06439393,6.667534689,46.39685924,59.73192862,77.6751401,31.02649212
6/25/19,1911.839966,1916.390015,1872.420044,1878.27002,1878.27002,3012300,1902.550014,1838.267619,1805.606331,-35.630004,-1.86164395,0,35.630004,10.1299679,8.799438178,1.151206213,53.51445185,43.969971,0,28.880005,463.759643,221.079956,59.319946,47.67123646,12.79109705,34.88013941,60.4623335,57.68903942,31.57323668
6/26/19,1892.47998,1903.800049,1887.319946,1897.829956,1897.829956,2441900,1904.235718,1841.191424,1808.82722,19.559936,1.041380408,19.559936,0,10.80353705,8.17090688,1.322195591,56.93730521,25.530029,0,0,455.419677,213.079956,59.319946,46.78760422,13.02533663,33.76226759,59.81294084,56.44642633,30.76588903
6/27/19,1902,1911.23999,1898.040039,1904.280029,1904.280029,2141700,1904.651437,1845.243333,1811.901666,6.450073,0.339865697,6.450073,0,10.49257534,7.587270674,1.382918283,58.03464991,13.410034,7.439941,0,416.939696,174.269897,59.319946,41.79738669,14.2274642,27.56992249,56.02485089,49.21016664,31.23409662
6/28/19,1909.099976,1912.939941,1884,1893.630005,1893.630005,3037400,1902.485718,1848.924764,1814.918666,-10.650024,-0.559267746,0,10.650024,9.743105669,7.806038769,1.248149792,55.51897817,28.939941,0,14.040039,365.039671,95.649902,73.359985,26.2026047,20.09644179,6.106162911,46.29904649,13.18852843,31.61133937
7/1/19,1922.97998,1929.819946,1914.660034,1922.189941,1922.189941,3203300,1903.057146,1855.930478,1818.282555,28.559936,1.508210998,28.559936,0,11.08716498,7.248464571,1.529588076,60.46787185,36.189941,16.880005,0,365.529661,103.699951,73.359985,28.36977736,20.06950265,8.300274707,48.43928001,17.13542131,32.22109471
7/2/19,1919.380005,1934.790039,1906.630005,1934.310059,1934.310059,2645900,1906.344291,1867.436198,1821.646444,12.120118,0.630536959,12.120118,0,11.16094734,6.730717102,1.658210733,62.38071016,28.160034,0,8.030029,373.0697,103.699951,67.770019,27.79640132,18.16551143,9.630889885,45.96191275,20.95406677,32.87352131
7/3/19,1935.890015,1941.589966,1930.5,1939,1939,1690300,1909.930001,1877.409528,1825.046444,4.689941,0.242460663,4.689941,0,10.6987326,6.249951595,1.711810474,63.12426662,11.089966,6.799927,0,356.389646,92.409912,67.770019,25.92946036,19.01570928,6.91375108,44.94516965,15.3826343,33.58873115
7/5/19,1928.599976,1945.900024,1925.300049,1942.910034,1942.910034,2628400,1919.164289,1887.14334,1828.45211,3.910034,0.201652089,3.910034,0,10.21382556,5.803526481,1.759934342,63.76725399,20.599975,0,5.199951,359.989621,92.409912,69.749999,25.67016008,19.37555833,6.294601755,45.04571842,13.973807,34.27044851
7/8/19,1934.119995,1956,1928.25,1952.319946,1952.319946,2883400,1926.948573,1896.570004,1831.910221,9.409912,0.484320521,9.409912,0,10.15640316,5.388988875,1.884658402,65.33385029,27.75,10.099976,0,361.719724,82.819947,69.749999,22.8961656,19.28288517,3.61328043,42.17905076,8.566528561,34.34311063
7/9/19,1947.800049,1990.01001,1943.47998,1988.300049,1988.300049,4345700,1938.951433,1905.344767,1835.782111,35.980103,1.842940911,35.980103,0,12.00095315,5.004061098,2.39824273,70.57302613,46.53003,34.01001,0,372.609739,90.849854,69.749999,24.38203957,18.71931721,5.662722358,43.10135678,13.13815337,33.88860535
7/10/19,1996.51001,2024.939941,1995.400024,2017.410034,2017.410034,4931900,1956.634295,1912.810483,1839.623001,29.109985,1.464063988,29.109985,0,13.22302685,4.646628163,2.845725199,73.99710202,36.639892,34.929931,0,382.139646,125.779785,62.429931,32.91461284,16.33694165,16.57767119,49.2515545,33.65918367,35.06149633
7/11/19,2025.619995,2035.800049,1995.300049,2001.069946,2001.069946,4317800,1967.902867,1919.351911,1843.010777,-16.340088,-0.809953739,0,16.340088,12.27852493,5.481875294,2.239840251,69.13428063,40.5,10.860108,0,393.239744,121.019898,62.429931,30.77509327,15.87579383,14.89929945,46.6508871,31.93786951,35.05858331
7/12/19,2008.27002,2017,2003.869995,2011,2011,2509300,1978.858573,1926.765247,1846.550444,9.930054,0.496237226,9.930054,0,12.11077701,5.090312773,2.37918131,70.40703329,15.930054,0,0,390.799803,121.019898,62.429931,30.96723618,15.97491363,14.99232255,46.94214981,31.93786951,31.49248821
7/15/19,2021.400024,2022.900024,2001.550049,2020.98999,2020.98999,2975400,1990.571428,1933.940959,1850.461999,9.98999,0.49676728,9.98999,0,11.95929222,4.726719003,2.530146644,71.67256489,21.349975,5.900024,0,396.589842,126.919922,56.150024,32.00281716,14.15821034,17.84460682,46.16102749,38.65729987,28.70549962
7/16/19,2010.579956,2026.319946,2001.219971,2009.900024,2009.900024,2618200,2000.141427,1940.618577,1854.728111,-11.089966,-0.548739284,0,11.089966,11.10505706,5.181236646,2.143321725,68.1865209,25.099975,3.419922,0,377.719846,130.339844,27.270019,34.50701502,7.219641565,27.28737346,41.72665659,65.39554254,29.25596413
7/17/19,2007.050049,2012,1992.030029,1992.030029,1992.030029,2558800,2005.814296,1945.666196,1858.852889,-17.869995,-0.889098701,0,17.869995,10.3118387,6.087576528,1.693915248,62.87930733,19.969971,0,9.189942,372.159788,130.339844,36.459961,35.02254897,9.796856666,25.2256923,44.81940564,56.28296928,29.24428863
7/18/19,1980.01001,1987.5,1951.550049,1977.900024,1977.900024,3486900,2004.328578,1949.310483,1862.267112,-14.130005,-0.709326907,0,14.130005,9.575278795,6.662035705,1.437290225,58.97082794,40.47998,0,40.47998,399.229734,122.899903,76.939941,30.78425591,19.27209685,11.51215906,50.05635277,22.99839766,27.37201941
7/19/19,1991.209961,1996,1962.22998,1964.52002,1964.52002,3185600,1996.772862,1951.964291,1865.505112,-13.380004,-0.676475243,0,13.380004,8.89133031,7.141890583,1.244954709,55.4556715,33.77002,8.5,0,404.059813,131.399903,62.899902,32.51991383,15.56697795,16.95293588,48.08689178,35.25479658,28.94818142
7/22/19,1971.140015,1989,1958.26001,1985.630005,1985.630005,2900000,1994.567156,1955.175723,1868.780889,21.109985,1.074561969,21.109985,0,9.764091359,6.631755541,1.472323776,59.55222331,30.73999,0,3.96997,398.609862,114.519898,66.869872,28.72982054,16.77576959,11.95405095,45.50559013,26.269412,29.60060933
7/23/19,1995.98999,1997.790039,1973.130005,1994.48999,1994.48999,2703500,1992.208583,1959.137149,1872.206112,8.859985,0.446205233,8.859985,0,9.699512334,6.158058717,1.575092538,61.16644411,24.660034,8.790039,0,395.109862,123.309937,58.839843,31.20902535,14.89202084,16.31700451,46.10104619,35.39400048,30.63203316
7/24/19,1969.300049,2001.300049,1965.869995,2000.810059,2000.810059,2631300,1989.325736,1963.275722,1875.411112,6.320069,0.316876446,6.320069,0,9.458123524,5.71819738,1.654039358,62.32158363,35.430054,0,7.26001,419.44995,116.51001,66.099853,27.77685633,15.75869851,12.01815783,43.53555484,27.6053857,31.50508684
7/25/19,2001,2001.199951,1972.719971,1973.819946,1973.819946,4136500,1984.171439,1967.825718,1877.985223,-26.990113,-1.348959282,0,26.990113,8.782543272,7.237619924,1.213457375,54.82180902,28.47998,0,0,427.329955,116.51001,60.899902,27.26464846,14.25125978,13.01338868,41.51590824,31.34554737,32.74592543
7/26/19,1942,1950.900024,1924.51001,1943.050049,1943.050049,4927100,1977.174299,1969.979056,1879.998557,-30.769897,-1.558900905,0,30.769897,8.155218753,8.918496858,0.914416284,47.76475688,49.309936,0,48.209961,448.889891,106.410034,109.109863,23.70515267,24.30659839,0.601445712,48.01175106,1.25270522,32.22350948
7/29/19,1930,1932.22998,1890.540039,1912.449951,1912.449951,4493200,1967.824289,1970.3681,1881.278334,-30.600098,-1.574848678,0,30.600098,7.572703128,10.46718265,0.723471002,41.97755584,52.51001,0,33.969971,454.869871,72.400024,143.079834,15.91664531,31.45511346,15.53846814,47.37175877,32.80112149,33.6280072
7/30/19,1891.119995,1909.890015,1883.47998,1898.530029,1898.530029,2910900,1958.397147,1970.601435,1882.159112,-13.919922,-0.727858106,0,13.919922,7.031795761,10.71380689,0.656330269,39.62556752,28.969971,0,7.060059,447.19995,37.470093,150.139893,8.378823164,33.57332509,25.19450192,41.95214825,60.05533202,35.51344637
7/31/19,1898.109985,1899.550049,1849.439941,1866.780029,1866.780029,4470700,1941.418579,1967.962867,1883.292556,-31.75,-1.672346474,0,31.75,6.529524636,12.21639212,0.53448879,34.83171681,50.110108,0,34.040039,456.810058,26.609985,184.179932,5.825174935,40.31871207,34.49353714,46.14388701,74.75212726,38.57160764
8/1/19,1871.719971,1897.920044,1844.01001,1855.319946,1855.319946,4713300,1921.537144,1964.201433,1884.193222,-11.460083,-0.613895736,0,11.460083,6.063130019,12.16237004,0.498515503,33.26729034,53.910034,0,5.429931,494.790038,26.609985,189.609863,5.378035724,38.3212774,32.94324167,43.69931312,75.38617731,41.6750582
